policy_family,policy_name,uses_mlp_signal,final_head,policy_params,simplicity_rank,num_cases,mean_requests,median_requests,mean_revealed_root_count,forced_end_rate,rule_stop_rate,target_budget_gap,correct_count,accuracy,top3_accuracy,top5_accuracy,macro_f1
llm_confidence,llm_conf_ge_0.65_stab_2,False,conservative_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.65, ""min_requests"": 1}",1,24,3.9583333333333335,4.0,4.958333333333333,0.0,1.0,3.5416666666666665,16,0.6666666666666666,0.7916666666666666,0.8333333333333334,0.5476190476190476
llm_confidence,llm_conf_ge_0.65_stab_2,False,agreement_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.65, ""min_requests"": 1}",1,24,3.9583333333333335,4.0,4.958333333333333,0.0,1.0,3.5416666666666665,16,0.6666666666666666,0.7916666666666666,0.8333333333333334,0.5476190476190476
llm_confidence,llm_conf_ge_0.70_stab_0,False,llm_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.7, ""min_requests"": 1}",1,24,2.125,1.0,3.125,0.0,1.0,5.375,13,0.5416666666666666,0.75,0.7916666666666666,0.4469135802469136
llm_confidence,llm_conf_ge_0.70_stab_0,False,mlp_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.7, ""min_requests"": 1}",1,24,2.125,1.0,3.125,0.0,1.0,5.375,13,0.5416666666666666,0.75,0.8333333333333334,0.4428571428571429
llm_confidence,llm_conf_ge_0.70_stab_0,False,conservative_hybrid_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.7, ""min_requests"": 1}",1,24,2.125,1.0,3.125,0.0,1.0,5.375,13,0.5416666666666666,0.75,0.7916666666666666,0.4469135802469136
llm_confidence,llm_conf_ge_0.70_stab_0,False,agreement_hybrid_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.7, ""min_requests"": 1}",1,24,2.125,1.0,3.125,0.0,1.0,5.375,13,0.5416666666666666,0.75,0.7916666666666666,0.4469135802469136
llm_confidence,llm_conf_ge_0.70_stab_1,False,llm_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.7, ""min_requests"": 1}",1,24,2.125,1.0,3.125,0.0,1.0,5.375,13,0.5416666666666666,0.75,0.7916666666666666,0.4469135802469136
llm_confidence,llm_conf_ge_0.70_stab_1,False,mlp_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.7, ""min_requests"": 1}",1,24,2.125,1.0,3.125,0.0,1.0,5.375,13,0.5416666666666666,0.75,0.8333333333333334,0.4428571428571429
llm_confidence,llm_conf_ge_0.70_stab_1,False,conservative_hybrid_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.7, ""min_requests"": 1}",1,24,2.125,1.0,3.125,0.0,1.0,5.375,13,0.5416666666666666,0.75,0.7916666666666666,0.4469135802469136
llm_confidence,llm_conf_ge_0.70_stab_1,False,agreement_hybrid_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.7, ""min_requests"": 1}",1,24,2.125,1.0,3.125,0.0,1.0,5.375,13,0.5416666666666666,0.75,0.7916666666666666,0.4469135802469136
llm_confidence,llm_conf_ge_0.70_stab_2,False,llm_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.7, ""min_requests"": 1}",1,24,4.25,4.0,5.25,0.0,1.0,3.25,18,0.75,0.7916666666666666,0.8333333333333334,0.6543209876543209
llm_confidence,llm_conf_ge_0.70_stab_2,False,mlp_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.7, ""min_requests"": 1}",1,24,4.25,4.0,5.25,0.0,1.0,3.25,18,0.75,0.8333333333333334,0.8333333333333334,0.6419753086419753
llm_confidence,llm_conf_ge_0.70_stab_2,False,conservative_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.7, ""min_requests"": 1}",1,24,4.25,4.0,5.25,0.0,1.0,3.25,18,0.75,0.7916666666666666,0.8333333333333334,0.6543209876543209
llm_confidence,llm_conf_ge_0.70_stab_2,False,agreement_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.7, ""min_requests"": 1}",1,24,4.25,4.0,5.25,0.0,1.0,3.25,18,0.75,0.7916666666666666,0.8333333333333334,0.6543209876543209
llm_confidence,llm_conf_ge_0.75_stab_0,False,llm_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.75, ""min_requests"": 1}",1,24,3.0,1.5,4.0,0.08333333333333333,0.9166666666666666,4.5,15,0.625,0.7916666666666666,0.8333333333333334,0.5178571428571429
llm_confidence,llm_conf_ge_0.75_stab_0,False,mlp_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.75, ""min_requests"": 1}",1,24,3.0,1.5,4.0,0.08333333333333333,0.9166666666666666,4.5,14,0.5833333333333334,0.75,0.8333333333333334,0.46551724137931033
llm_confidence,llm_conf_ge_0.75_stab_0,False,conservative_hybrid_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.75, ""min_requests"": 1}",1,24,3.0,1.5,4.0,0.08333333333333333,0.9166666666666666,4.5,15,0.625,0.7916666666666666,0.8333333333333334,0.5178571428571429
llm_confidence,llm_conf_ge_0.75_stab_0,False,agreement_hybrid_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.75, ""min_requests"": 1}",1,24,3.0,1.5,4.0,0.08333333333333333,0.9166666666666666,4.5,15,0.625,0.7916666666666666,0.8333333333333334,0.5178571428571429
llm_confidence,llm_conf_ge_0.75_stab_1,False,llm_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.75, ""min_requests"": 1}",1,24,3.0,1.5,4.0,0.08333333333333333,0.9166666666666666,4.5,15,0.625,0.7916666666666666,0.8333333333333334,0.5178571428571429
llm_confidence,llm_conf_ge_0.75_stab_1,False,mlp_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.75, ""min_requests"": 1}",1,24,3.0,1.5,4.0,0.08333333333333333,0.9166666666666666,4.5,14,0.5833333333333334,0.75,0.8333333333333334,0.46551724137931033
llm_confidence,llm_conf_ge_0.75_stab_1,False,conservative_hybrid_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.75, ""min_requests"": 1}",1,24,3.0,1.5,4.0,0.08333333333333333,0.9166666666666666,4.5,15,0.625,0.7916666666666666,0.8333333333333334,0.5178571428571429
llm_confidence,llm_conf_ge_0.75_stab_1,False,agreement_hybrid_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.75, ""min_requests"": 1}",1,24,3.0,1.5,4.0,0.08333333333333333,0.9166666666666666,4.5,15,0.625,0.7916666666666666,0.8333333333333334,0.5178571428571429
llm_confidence,llm_conf_ge_0.75_stab_2,False,llm_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.75, ""min_requests"": 1}",1,24,4.791666666666667,4.0,5.791666666666667,0.08333333333333333,0.9166666666666666,2.708333333333333,18,0.75,0.7916666666666666,0.8333333333333334,0.6309523809523808
llm_confidence,llm_conf_ge_0.75_stab_2,False,mlp_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.75, ""min_requests"": 1}",1,24,4.791666666666667,4.0,5.791666666666667,0.08333333333333333,0.9166666666666666,2.708333333333333,18,0.75,0.8333333333333334,0.8333333333333334,0.6419753086419753
llm_confidence,llm_conf_ge_0.75_stab_2,False,conservative_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.75, ""min_requests"": 1}",1,24,4.791666666666667,4.0,5.791666666666667,0.08333333333333333,0.9166666666666666,2.708333333333333,18,0.75,0.7916666666666666,0.8333333333333334,0.6309523809523808
llm_confidence,llm_conf_ge_0.75_stab_2,False,agreement_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.75, ""min_requests"": 1}",1,24,4.791666666666667,4.0,5.791666666666667,0.08333333333333333,0.9166666666666666,2.708333333333333,18,0.75,0.7916666666666666,0.8333333333333334,0.6309523809523808
llm_confidence,llm_conf_ge_0.80_stab_0,False,llm_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.8, ""min_requests"": 1}",1,24,6.041666666666667,4.5,7.041666666666667,0.20833333333333334,0.7916666666666666,1.458333333333333,19,0.7916666666666666,0.875,0.875,0.6666666666666666
llm_confidence,llm_conf_ge_0.80_stab_0,False,mlp_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.8, ""min_requests"": 1}",1,24,6.041666666666667,4.5,7.041666666666667,0.20833333333333334,0.7916666666666666,1.458333333333333,17,0.7083333333333334,0.875,0.9166666666666666,0.5952380952380951
llm_confidence,llm_conf_ge_0.80_stab_0,False,conservative_hybrid_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.8, ""min_requests"": 1}",1,24,6.041666666666667,4.5,7.041666666666667,0.20833333333333334,0.7916666666666666,1.458333333333333,19,0.7916666666666666,0.875,0.875,0.6666666666666666
llm_confidence,llm_conf_ge_0.80_stab_0,False,agreement_hybrid_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.8, ""min_requests"": 1}",1,24,6.041666666666667,4.5,7.041666666666667,0.20833333333333334,0.7916666666666666,1.458333333333333,19,0.7916666666666666,0.875,0.875,0.6666666666666666
llm_confidence,llm_conf_ge_0.80_stab_1,False,llm_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.8, ""min_requests"": 1}",1,24,6.041666666666667,4.5,7.041666666666667,0.20833333333333334,0.7916666666666666,1.458333333333333,19,0.7916666666666666,0.875,0.875,0.6666666666666666
llm_confidence,llm_conf_ge_0.80_stab_1,False,mlp_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.8, ""min_requests"": 1}",1,24,6.041666666666667,4.5,7.041666666666667,0.20833333333333334,0.7916666666666666,1.458333333333333,17,0.7083333333333334,0.875,0.9166666666666666,0.5952380952380951
llm_confidence,llm_conf_ge_0.80_stab_1,False,conservative_hybrid_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.8, ""min_requests"": 1}",1,24,6.041666666666667,4.5,7.041666666666667,0.20833333333333334,0.7916666666666666,1.458333333333333,19,0.7916666666666666,0.875,0.875,0.6666666666666666
llm_confidence,llm_conf_ge_0.80_stab_1,False,agreement_hybrid_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.8, ""min_requests"": 1}",1,24,6.041666666666667,4.5,7.041666666666667,0.20833333333333334,0.7916666666666666,1.458333333333333,19,0.7916666666666666,0.875,0.875,0.6666666666666666
llm_confidence,llm_conf_ge_0.80_stab_2,False,llm_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.8, ""min_requests"": 1}",1,24,8.375,6.5,9.375,0.2916666666666667,0.7083333333333334,0.875,21,0.875,0.875,0.875,0.7777777777777778
llm_confidence,llm_conf_ge_0.80_stab_2,False,mlp_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.8, ""min_requests"": 1}",1,24,8.375,6.5,9.375,0.2916666666666667,0.7083333333333334,0.875,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8888888888888888
llm_confidence,llm_conf_ge_0.80_stab_2,False,conservative_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.8, ""min_requests"": 1}",1,24,8.375,6.5,9.375,0.2916666666666667,0.7083333333333334,0.875,21,0.875,0.875,0.875,0.7777777777777778
llm_confidence,llm_conf_ge_0.80_stab_2,False,agreement_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.8, ""min_requests"": 1}",1,24,8.375,6.5,9.375,0.2916666666666667,0.7083333333333334,0.875,21,0.875,0.875,0.875,0.7777777777777778
llm_confidence,llm_conf_ge_0.85_stab_0,False,llm_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.85, ""min_requests"": 1}",1,24,9.208333333333334,7.0,10.208333333333334,0.4583333333333333,0.5416666666666666,1.708333333333334,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.85_stab_0,False,mlp_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.85, ""min_requests"": 1}",1,24,9.208333333333334,7.0,10.208333333333334,0.4583333333333333,0.5416666666666666,1.708333333333334,21,0.875,1.0,1.0,0.7948717948717948
llm_confidence,llm_conf_ge_0.85_stab_0,False,conservative_hybrid_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.85, ""min_requests"": 1}",1,24,9.208333333333334,7.0,10.208333333333334,0.4583333333333333,0.5416666666666666,1.708333333333334,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.85_stab_0,False,agreement_hybrid_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.85, ""min_requests"": 1}",1,24,9.208333333333334,7.0,10.208333333333334,0.4583333333333333,0.5416666666666666,1.708333333333334,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.85_stab_1,False,llm_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.85, ""min_requests"": 1}",1,24,9.208333333333334,7.0,10.208333333333334,0.4583333333333333,0.5416666666666666,1.708333333333334,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.85_stab_1,False,mlp_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.85, ""min_requests"": 1}",1,24,9.208333333333334,7.0,10.208333333333334,0.4583333333333333,0.5416666666666666,1.708333333333334,21,0.875,1.0,1.0,0.7948717948717948
llm_confidence,llm_conf_ge_0.85_stab_1,False,conservative_hybrid_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.85, ""min_requests"": 1}",1,24,9.208333333333334,7.0,10.208333333333334,0.4583333333333333,0.5416666666666666,1.708333333333334,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.85_stab_1,False,agreement_hybrid_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.85, ""min_requests"": 1}",1,24,9.208333333333334,7.0,10.208333333333334,0.4583333333333333,0.5416666666666666,1.708333333333334,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.85_stab_2,False,llm_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.85, ""min_requests"": 1}",1,24,9.833333333333334,7.0,10.833333333333334,0.4583333333333333,0.5416666666666666,2.333333333333334,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461
llm_confidence,llm_conf_ge_0.85_stab_2,False,mlp_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.85, ""min_requests"": 1}",1,24,9.833333333333334,7.0,10.833333333333334,0.4583333333333333,0.5416666666666666,2.333333333333334,23,0.9583333333333334,1.0,1.0,0.92
llm_confidence,llm_conf_ge_0.85_stab_2,False,conservative_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.85, ""min_requests"": 1}",1,24,9.833333333333334,7.0,10.833333333333334,0.4583333333333333,0.5416666666666666,2.333333333333334,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461
llm_confidence,llm_conf_ge_0.85_stab_2,False,agreement_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.85, ""min_requests"": 1}",1,24,9.833333333333334,7.0,10.833333333333334,0.4583333333333333,0.5416666666666666,2.333333333333334,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461
llm_confidence,llm_conf_ge_0.90_stab_0,False,llm_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.9, ""min_requests"": 1}",1,24,10.166666666666666,8.5,11.166666666666666,0.625,0.375,2.666666666666666,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.90_stab_0,False,mlp_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.9, ""min_requests"": 1}",1,24,10.166666666666666,8.5,11.166666666666666,0.625,0.375,2.666666666666666,21,0.875,1.0,1.0,0.7777777777777778
llm_confidence,llm_conf_ge_0.90_stab_0,False,conservative_hybrid_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.9, ""min_requests"": 1}",1,24,10.166666666666666,8.5,11.166666666666666,0.625,0.375,2.666666666666666,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.90_stab_0,False,agreement_hybrid_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.9, ""min_requests"": 1}",1,24,10.166666666666666,8.5,11.166666666666666,0.625,0.375,2.666666666666666,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.90_stab_1,False,llm_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.9, ""min_requests"": 1}",1,24,10.166666666666666,8.5,11.166666666666666,0.625,0.375,2.666666666666666,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.90_stab_1,False,mlp_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.9, ""min_requests"": 1}",1,24,10.166666666666666,8.5,11.166666666666666,0.625,0.375,2.666666666666666,21,0.875,1.0,1.0,0.7777777777777778
llm_confidence,llm_conf_ge_0.90_stab_1,False,conservative_hybrid_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.9, ""min_requests"": 1}",1,24,10.166666666666666,8.5,11.166666666666666,0.625,0.375,2.666666666666666,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.90_stab_1,False,agreement_hybrid_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.9, ""min_requests"": 1}",1,24,10.166666666666666,8.5,11.166666666666666,0.625,0.375,2.666666666666666,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.90_stab_2,False,llm_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.9, ""min_requests"": 1}",1,24,10.5,8.5,11.5,0.625,0.375,3.0,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461
llm_confidence,llm_conf_ge_0.90_stab_2,False,mlp_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.9, ""min_requests"": 1}",1,24,10.5,8.5,11.5,0.625,0.375,3.0,22,0.9166666666666666,1.0,1.0,0.8461538461538461
llm_confidence,llm_conf_ge_0.90_stab_2,False,conservative_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.9, ""min_requests"": 1}",1,24,10.5,8.5,11.5,0.625,0.375,3.0,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461
llm_confidence,llm_conf_ge_0.90_stab_2,False,agreement_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.9, ""min_requests"": 1}",1,24,10.5,8.5,11.5,0.625,0.375,3.0,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461
llm_confidence,llm_conf_ge_0.95_stab_0,False,llm_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.95, ""min_requests"": 1}",1,24,10.375,8.5,11.375,0.6666666666666666,0.3333333333333333,2.875,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.95_stab_0,False,mlp_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.95, ""min_requests"": 1}",1,24,10.375,8.5,11.375,0.6666666666666666,0.3333333333333333,2.875,21,0.875,1.0,1.0,0.7777777777777778
llm_confidence,llm_conf_ge_0.95_stab_0,False,conservative_hybrid_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.95, ""min_requests"": 1}",1,24,10.375,8.5,11.375,0.6666666666666666,0.3333333333333333,2.875,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.95_stab_0,False,agreement_hybrid_final,"{""deterministic_stability_min"": 0, ""llm_confidence_min"": 0.95, ""min_requests"": 1}",1,24,10.375,8.5,11.375,0.6666666666666666,0.3333333333333333,2.875,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.95_stab_1,False,llm_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.95, ""min_requests"": 1}",1,24,10.375,8.5,11.375,0.6666666666666666,0.3333333333333333,2.875,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.95_stab_1,False,mlp_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.95, ""min_requests"": 1}",1,24,10.375,8.5,11.375,0.6666666666666666,0.3333333333333333,2.875,21,0.875,1.0,1.0,0.7777777777777778
llm_confidence,llm_conf_ge_0.95_stab_1,False,conservative_hybrid_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.95, ""min_requests"": 1}",1,24,10.375,8.5,11.375,0.6666666666666666,0.3333333333333333,2.875,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.95_stab_1,False,agreement_hybrid_final,"{""deterministic_stability_min"": 1, ""llm_confidence_min"": 0.95, ""min_requests"": 1}",1,24,10.375,8.5,11.375,0.6666666666666666,0.3333333333333333,2.875,21,0.875,0.9166666666666666,0.9166666666666666,0.7948717948717948
llm_confidence,llm_conf_ge_0.95_stab_2,False,llm_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.95, ""min_requests"": 1}",1,24,10.666666666666666,8.5,11.666666666666666,0.6666666666666666,0.3333333333333333,3.166666666666666,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461
llm_confidence,llm_conf_ge_0.95_stab_2,False,mlp_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.95, ""min_requests"": 1}",1,24,10.666666666666666,8.5,11.666666666666666,0.6666666666666666,0.3333333333333333,3.166666666666666,22,0.9166666666666666,1.0,1.0,0.8461538461538461
llm_confidence,llm_conf_ge_0.95_stab_2,False,conservative_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.95, ""min_requests"": 1}",1,24,10.666666666666666,8.5,11.666666666666666,0.6666666666666666,0.3333333333333333,3.166666666666666,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461
llm_confidence,llm_conf_ge_0.95_stab_2,False,agreement_hybrid_final,"{""deterministic_stability_min"": 2, ""llm_confidence_min"": 0.95, ""min_requests"": 1}",1,24,10.666666666666666,8.5,11.666666666666666,0.6666666666666666,0.3333333333333333,3.166666666666666,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461
deterministic_state,det_margin_ge_0.50_unres_le_0.05,False,llm_final,"{""margin_min"": 0.5, ""min_requests"": 1, ""stability_min"": 1, ""unresolved_max"": 0.05}",2,24,6.708333333333333,3.5,7.708333333333333,0.041666666666666664,0.9583333333333334,0.791666666666667,20,0.8333333333333334,0.875,0.9166666666666666,0.7435897435897435
deterministic_state,det_margin_ge_0.50_unres_le_0.05,False,mlp_final,"{""margin_min"": 0.5, ""min_requests"": 1, ""stability_min"": 1, ""unresolved_max"": 0.05}",2,24,6.708333333333333,3.5,7.708333333333333,0.041666666666666664,0.9583333333333334,0.791666666666667,20,0.8333333333333334,0.9583333333333334,1.0,0.76
deterministic_state,det_margin_ge_0.50_unres_le_0.05,False,conservative_hybrid_final,"{""margin_min"": 0.5, ""min_requests"": 1, ""stability_min"": 1, ""unresolved_max"": 0.05}",2,24,6.708333333333333,3.5,7.708333333333333,0.041666666666666664,0.9583333333333334,0.791666666666667,20,0.8333333333333334,0.875,0.9166666666666666,0.7435897435897435
deterministic_state,det_margin_ge_0.50_unres_le_0.05,False,agreement_hybrid_final,"{""margin_min"": 0.5, ""min_requests"": 1, ""stability_min"": 1, ""unresolved_max"": 0.05}",2,24,6.708333333333333,3.5,7.708333333333333,0.041666666666666664,0.9583333333333334,0.791666666666667,20,0.8333333333333334,0.875,0.9166666666666666,0.7435897435897435
