cohort,policy_name,dataset_name,budget,split,num_workups,candidate_pool_recall_count,candidate_pool_recall,current_pool_recall_count,current_pool_recall,recoveries_vs_current_pool,lost_truth_vs_current_pool,mean_pool_size,median_pool_size,p90_pool_size,mean_pool_size_delta,mean_questions
scale_meddx100,current_pool,ddxplus,5,train,60,53,0.8833333333333333,53,0.8833333333333333,0,0,8.0,8.0,8.0,0.0,4.433333333333334
scale_meddx100,current_pool,ddxplus,5,validate,20,17,0.85,17,0.85,0,0,8.0,8.0,8.0,0.0,4.3
scale_meddx100,current_pool,ddxplus,10,test,20,18,0.9,18,0.9,0,0,8.0,8.0,8.0,0.0,7.85
scale_meddx100,current_pool,ddxplus,10,train,60,52,0.8666666666666667,52,0.8666666666666667,0,0,8.0,8.0,8.0,0.0,7.666666666666667
scale_meddx100,current_pool,ddxplus,10,validate,20,20,1.0,20,1.0,0,0,8.0,8.0,8.0,0.0,7.3
scale_meddx100,current_pool,ddxplus,15,test,20,19,0.95,19,0.95,0,0,8.0,8.0,8.0,0.0,9.35
scale_meddx100,current_pool,ddxplus,15,train,60,52,0.8666666666666667,52,0.8666666666666667,0,0,8.0,8.0,8.0,0.0,9.866666666666667
scale_meddx100,current_pool,ddxplus,15,validate,20,19,0.95,19,0.95,0,0,8.0,8.0,8.0,0.0,9.5
scale_meddx100,current_pool,icraft_md,5,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,3.2
scale_meddx100,current_pool,icraft_md,5,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,3.0833333333333335
scale_meddx100,current_pool,icraft_md,5,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,3.05
scale_meddx100,current_pool,icraft_md,10,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,4.2
scale_meddx100,current_pool,icraft_md,10,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,4.116666666666666
scale_meddx100,current_pool,icraft_md,10,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,4.35
scale_meddx100,current_pool,icraft_md,15,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,5.15
scale_meddx100,current_pool,icraft_md,15,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,5.283333333333333
scale_meddx100,current_pool,icraft_md,15,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,5.2
scale_meddx100,current_pool,rarebench,5,test,20,17,0.85,17,0.85,0,0,8.0,8.0,8.0,0.0,3.6
scale_meddx100,current_pool,rarebench,5,train,60,50,0.8333333333333334,50,0.8333333333333334,0,0,8.0,8.0,8.0,0.0,3.466666666666667
scale_meddx100,current_pool,rarebench,5,validate,20,15,0.75,15,0.75,0,0,8.0,8.0,8.0,0.0,3.6
scale_meddx100,current_pool,rarebench,10,test,20,15,0.75,15,0.75,0,0,8.0,8.0,8.0,0.0,5.1
scale_meddx100,current_pool,rarebench,10,train,60,49,0.8166666666666667,49,0.8166666666666667,0,0,8.0,8.0,8.0,0.0,5.133333333333334
scale_meddx100,current_pool,rarebench,10,validate,20,15,0.75,15,0.75,0,0,8.0,8.0,8.0,0.0,5.4
scale_meddx100,current_pool,rarebench,15,test,20,15,0.75,15,0.75,0,0,8.0,8.0,8.0,0.0,6.15
scale_meddx100,current_pool,rarebench,15,train,60,51,0.85,51,0.85,0,0,8.0,8.0,8.0,0.0,6.266666666666667
scale_meddx100,current_pool,rarebench,15,validate,20,15,0.75,15,0.75,0,0,8.0,8.0,8.0,0.0,6.2
scale_meddx100,saved_plus_ddx_bayes10,ALL,-1,ALL,900,857,0.9522222222222222,809,0.8988888888888888,48,0,12.057777777777778,12.0,22.0,5.391111111111111,5.4655555555555555
scale_meddx100,saved_plus_ddx_bayes10,ddxplus,5,ALL,100,97,0.97,87,0.87,10,0,19.33,19.0,23.10000000000001,11.33,4.42
scale_meddx100,saved_plus_ddx_bayes10,ddxplus,10,ALL,100,100,1.0,90,0.9,10,0,20.06,20.0,24.0,12.06,7.63
scale_meddx100,saved_plus_ddx_bayes10,ddxplus,15,ALL,100,99,0.99,90,0.9,9,0,20.42,20.0,24.10000000000001,12.42,9.69
scale_meddx100,saved_plus_ddx_bayes10,icraft_md,5,ALL,100,100,1.0,100,1.0,0,0,4.0,4.0,4.0,0.0,3.1
scale_meddx100,saved_plus_ddx_bayes10,icraft_md,10,ALL,100,100,1.0,100,1.0,0,0,4.0,4.0,4.0,0.0,4.18
scale_meddx100,saved_plus_ddx_bayes10,icraft_md,15,ALL,100,100,1.0,100,1.0,0,0,4.0,4.0,4.0,0.0,5.24
scale_meddx100,saved_plus_ddx_bayes10,rarebench,5,ALL,100,89,0.89,82,0.82,7,0,12.18,12.0,14.0,4.18,3.52
scale_meddx100,saved_plus_ddx_bayes10,rarebench,10,ALL,100,84,0.84,79,0.79,5,0,12.22,12.0,13.100000000000009,4.22,5.18
scale_meddx100,saved_plus_ddx_bayes10,rarebench,15,ALL,100,88,0.88,81,0.81,7,0,12.31,12.0,14.0,4.31,6.23
scale_meddx100,saved_plus_ddx_bayes10,ALL,-1,test,180,176,0.9777777777777777,161,0.8944444444444445,15,0,12.377777777777778,12.0,23.0,5.711111111111111,5.455555555555556
scale_meddx100,saved_plus_ddx_bayes10,ALL,-1,train,540,514,0.9518518518518518,487,0.9018518518518519,27,0,12.012962962962963,12.0,22.0,5.3462962962962965,5.479629629629629
scale_meddx100,saved_plus_ddx_bayes10,ALL,-1,validate,180,167,0.9277777777777778,161,0.8944444444444445,6,0,11.872222222222222,12.0,21.099999999999994,5.205555555555556,5.433333333333334
scale_meddx100,saved_plus_ddx_bayes10,ddxplus,5,test,20,20,1.0,17,0.85,3,0,19.9,19.5,23.1,11.9,4.5
scale_meddx100,saved_plus_ddx_bayes10,ddxplus,5,train,60,58,0.9666666666666667,53,0.8833333333333333,5,0,19.45,19.0,24.0,11.45,4.433333333333334
scale_meddx100,saved_plus_ddx_bayes10,ddxplus,5,validate,20,19,0.95,17,0.85,2,0,18.4,19.0,22.1,10.4,4.3
scale_meddx100,saved_plus_ddx_bayes10,ddxplus,10,test,20,20,1.0,18,0.9,2,0,21.45,21.5,24.1,13.45,7.85
scale_meddx100,saved_plus_ddx_bayes10,ddxplus,10,train,60,60,1.0,52,0.8666666666666667,8,0,19.616666666666667,20.0,23.0,11.616666666666667,7.666666666666667
scale_meddx100,saved_plus_ddx_bayes10,ddxplus,10,validate,20,20,1.0,20,1.0,0,0,20.0,20.0,23.300000000000004,12.0,7.3
scale_meddx100,saved_plus_ddx_bayes10,ddxplus,15,test,20,20,1.0,19,0.95,1,0,21.5,22.0,23.200000000000003,13.5,9.35
scale_meddx100,saved_plus_ddx_bayes10,ddxplus,15,train,60,59,0.9833333333333333,52,0.8666666666666667,7,0,20.25,20.0,25.0,12.25,9.866666666666667
scale_meddx100,saved_plus_ddx_bayes10,ddxplus,15,validate,20,20,1.0,19,0.95,1,0,19.85,19.5,24.0,11.85,9.5
scale_meddx100,saved_plus_ddx_bayes10,icraft_md,5,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,3.2
scale_meddx100,saved_plus_ddx_bayes10,icraft_md,5,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,3.0833333333333335
scale_meddx100,saved_plus_ddx_bayes10,icraft_md,5,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,3.05
scale_meddx100,saved_plus_ddx_bayes10,icraft_md,10,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,4.2
scale_meddx100,saved_plus_ddx_bayes10,icraft_md,10,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,4.116666666666666
scale_meddx100,saved_plus_ddx_bayes10,icraft_md,10,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,4.35
scale_meddx100,saved_plus_ddx_bayes10,icraft_md,15,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,5.15
scale_meddx100,saved_plus_ddx_bayes10,icraft_md,15,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,5.283333333333333
scale_meddx100,saved_plus_ddx_bayes10,icraft_md,15,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,5.2
scale_meddx100,saved_plus_ddx_bayes10,rarebench,5,test,20,20,1.0,17,0.85,3,0,12.1,12.0,14.0,4.1,3.6
scale_meddx100,saved_plus_ddx_bayes10,rarebench,5,train,60,53,0.8833333333333333,50,0.8333333333333334,3,0,12.2,12.0,14.0,4.2,3.466666666666667
scale_meddx100,saved_plus_ddx_bayes10,rarebench,5,validate,20,16,0.8,15,0.75,1,0,12.2,12.0,13.100000000000001,4.2,3.6
scale_meddx100,saved_plus_ddx_bayes10,rarebench,10,test,20,17,0.85,15,0.75,2,0,12.25,12.0,13.100000000000001,4.25,5.1
scale_meddx100,saved_plus_ddx_bayes10,rarebench,10,train,60,52,0.8666666666666667,49,0.8166666666666667,3,0,12.233333333333333,12.0,14.0,4.233333333333333,5.133333333333334
scale_meddx100,saved_plus_ddx_bayes10,rarebench,10,validate,20,15,0.75,15,0.75,0,0,12.15,12.0,13.0,4.15,5.4
scale_meddx100,saved_plus_ddx_bayes10,rarebench,15,test,20,19,0.95,15,0.75,4,0,12.2,11.5,14.300000000000004,4.2,6.15
scale_meddx100,saved_plus_ddx_bayes10,rarebench,15,train,60,52,0.8666666666666667,51,0.85,1,0,12.366666666666667,12.0,14.100000000000001,4.366666666666666,6.266666666666667
scale_meddx100,saved_plus_ddx_bayes10,rarebench,15,validate,20,17,0.85,15,0.75,2,0,12.25,12.0,14.0,4.25,6.2
scale_meddx100,saved_plus_visible_rare_hpo10,ALL,-1,ALL,900,857,0.9522222222222222,809,0.8988888888888888,48,0,11.786666666666667,14.0,18.0,5.12,5.4655555555555555
scale_meddx100,saved_plus_visible_rare_hpo10,ddxplus,5,ALL,100,94,0.94,87,0.87,7,0,15.53,15.5,18.0,7.53,4.42
scale_meddx100,saved_plus_visible_rare_hpo10,ddxplus,10,ALL,100,97,0.97,90,0.9,7,0,16.51,16.0,20.0,8.51,7.63
scale_meddx100,saved_plus_visible_rare_hpo10,ddxplus,15,ALL,100,96,0.96,90,0.9,6,0,16.71,16.0,20.0,8.71,9.69
scale_meddx100,saved_plus_visible_rare_hpo10,icraft_md,5,ALL,100,100,1.0,100,1.0,0,0,4.0,4.0,4.0,0.0,3.1
scale_meddx100,saved_plus_visible_rare_hpo10,icraft_md,10,ALL,100,100,1.0,100,1.0,0,0,4.0,4.0,4.0,0.0,4.18
scale_meddx100,saved_plus_visible_rare_hpo10,icraft_md,15,ALL,100,100,1.0,100,1.0,0,0,4.0,4.0,4.0,0.0,5.24
scale_meddx100,saved_plus_visible_rare_hpo10,rarebench,5,ALL,100,91,0.91,82,0.82,9,0,15.09,15.0,18.0,7.09,3.52
scale_meddx100,saved_plus_visible_rare_hpo10,rarebench,10,ALL,100,89,0.89,79,0.79,10,0,15.07,15.0,18.0,7.07,5.18
scale_meddx100,saved_plus_visible_rare_hpo10,rarebench,15,ALL,100,90,0.9,81,0.81,9,0,15.17,15.0,18.0,7.17,6.23
scale_meddx100,saved_plus_visible_rare_hpo10,ALL,-1,test,180,179,0.9944444444444445,161,0.8944444444444445,18,0,11.994444444444444,14.0,19.0,5.3277777777777775,5.455555555555556
scale_meddx100,saved_plus_visible_rare_hpo10,ALL,-1,train,540,506,0.937037037037037,487,0.9018518518518519,19,0,11.794444444444444,14.0,18.0,5.127777777777778,5.479629629629629
scale_meddx100,saved_plus_visible_rare_hpo10,ALL,-1,validate,180,172,0.9555555555555556,161,0.8944444444444445,11,0,11.555555555555555,14.0,17.0,4.888888888888889,5.433333333333334
scale_meddx100,saved_plus_visible_rare_hpo10,ddxplus,5,test,20,19,0.95,17,0.85,2,0,16.05,16.0,18.0,8.05,4.5
scale_meddx100,saved_plus_visible_rare_hpo10,ddxplus,5,train,60,56,0.9333333333333333,53,0.8833333333333333,3,0,15.666666666666666,16.0,18.0,7.666666666666667,4.433333333333334
scale_meddx100,saved_plus_visible_rare_hpo10,ddxplus,5,validate,20,19,0.95,17,0.85,2,0,14.6,15.0,16.1,6.6,4.3
scale_meddx100,saved_plus_visible_rare_hpo10,ddxplus,10,test,20,20,1.0,18,0.9,2,0,17.65,17.5,20.1,9.65,7.85
scale_meddx100,saved_plus_visible_rare_hpo10,ddxplus,10,train,60,57,0.95,52,0.8666666666666667,5,0,16.283333333333335,16.0,19.1,8.283333333333333,7.666666666666667
scale_meddx100,saved_plus_visible_rare_hpo10,ddxplus,10,validate,20,20,1.0,20,1.0,0,0,16.05,16.0,19.1,8.05,7.3
scale_meddx100,saved_plus_visible_rare_hpo10,ddxplus,15,test,20,20,1.0,19,0.95,1,0,17.7,18.0,20.0,9.7,9.35
scale_meddx100,saved_plus_visible_rare_hpo10,ddxplus,15,train,60,56,0.9333333333333333,52,0.8666666666666667,4,0,16.666666666666668,17.0,20.1,8.666666666666666,9.866666666666667
scale_meddx100,saved_plus_visible_rare_hpo10,ddxplus,15,validate,20,20,1.0,19,0.95,1,0,15.85,16.0,17.300000000000004,7.85,9.5
scale_meddx100,saved_plus_visible_rare_hpo10,icraft_md,5,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,3.2
scale_meddx100,saved_plus_visible_rare_hpo10,icraft_md,5,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,3.0833333333333335
scale_meddx100,saved_plus_visible_rare_hpo10,icraft_md,5,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,3.05
scale_meddx100,saved_plus_visible_rare_hpo10,icraft_md,10,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,4.2
scale_meddx100,saved_plus_visible_rare_hpo10,icraft_md,10,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,4.116666666666666
scale_meddx100,saved_plus_visible_rare_hpo10,icraft_md,10,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,4.35
scale_meddx100,saved_plus_visible_rare_hpo10,icraft_md,15,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,5.15
scale_meddx100,saved_plus_visible_rare_hpo10,icraft_md,15,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,5.283333333333333
scale_meddx100,saved_plus_visible_rare_hpo10,icraft_md,15,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,5.2
scale_meddx100,saved_plus_visible_rare_hpo10,rarebench,5,test,20,20,1.0,17,0.85,3,0,14.8,14.0,19.0,6.8,3.6
scale_meddx100,saved_plus_visible_rare_hpo10,rarebench,5,train,60,53,0.8833333333333333,50,0.8333333333333334,3,0,15.183333333333334,15.0,17.0,7.183333333333334,3.466666666666667
scale_meddx100,saved_plus_visible_rare_hpo10,rarebench,5,validate,20,18,0.9,15,0.75,3,0,15.1,15.0,17.1,7.1,3.6
scale_meddx100,saved_plus_visible_rare_hpo10,rarebench,10,test,20,20,1.0,15,0.75,5,0,15.0,14.5,18.1,7.0,5.1
scale_meddx100,saved_plus_visible_rare_hpo10,rarebench,10,train,60,52,0.8666666666666667,49,0.8166666666666667,3,0,15.066666666666666,15.0,18.0,7.066666666666666,5.133333333333334
scale_meddx100,saved_plus_visible_rare_hpo10,rarebench,10,validate,20,17,0.85,15,0.75,2,0,15.15,15.0,17.1,7.15,5.4
scale_meddx100,saved_plus_visible_rare_hpo10,rarebench,15,test,20,20,1.0,15,0.75,5,0,14.75,13.5,20.0,6.75,6.15
scale_meddx100,saved_plus_visible_rare_hpo10,rarebench,15,train,60,52,0.8666666666666667,51,0.85,1,0,15.283333333333333,15.0,18.1,7.283333333333333,6.266666666666667
scale_meddx100,saved_plus_visible_rare_hpo10,rarebench,15,validate,20,18,0.9,15,0.75,3,0,15.25,16.0,17.1,7.25,6.2
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ALL,-1,ALL,900,866,0.9622222222222222,809,0.8988888888888888,57,0,13.015555555555556,15.0,22.0,6.348888888888889,5.4655555555555555
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,5,ALL,100,97,0.97,87,0.87,10,0,19.33,19.0,23.10000000000001,11.33,4.42
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,10,ALL,100,100,1.0,90,0.9,10,0,20.06,20.0,24.0,12.06,7.63
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,15,ALL,100,99,0.99,90,0.9,9,0,20.42,20.0,24.10000000000001,12.42,9.69
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,5,ALL,100,100,1.0,100,1.0,0,0,4.0,4.0,4.0,0.0,3.1
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,10,ALL,100,100,1.0,100,1.0,0,0,4.0,4.0,4.0,0.0,4.18
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,15,ALL,100,100,1.0,100,1.0,0,0,4.0,4.0,4.0,0.0,5.24
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,5,ALL,100,91,0.91,82,0.82,9,0,15.09,15.0,18.0,7.09,3.52
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,10,ALL,100,89,0.89,79,0.79,10,0,15.07,15.0,18.0,7.07,5.18
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,15,ALL,100,90,0.9,81,0.81,9,0,15.17,15.0,18.0,7.17,6.23
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ALL,-1,test,180,180,1.0,161,0.8944444444444445,19,0,13.266666666666667,14.0,23.0,6.6,5.455555555555556
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ALL,-1,train,540,514,0.9518518518518518,487,0.9018518518518519,27,0,12.983333333333333,14.0,22.0,6.316666666666666,5.479629629629629
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ALL,-1,validate,180,172,0.9555555555555556,161,0.8944444444444445,11,0,12.86111111111111,15.0,21.099999999999994,6.194444444444445,5.433333333333334
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,5,test,20,20,1.0,17,0.85,3,0,19.9,19.5,23.1,11.9,4.5
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,5,train,60,58,0.9666666666666667,53,0.8833333333333333,5,0,19.45,19.0,24.0,11.45,4.433333333333334
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,5,validate,20,19,0.95,17,0.85,2,0,18.4,19.0,22.1,10.4,4.3
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,10,test,20,20,1.0,18,0.9,2,0,21.45,21.5,24.1,13.45,7.85
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,10,train,60,60,1.0,52,0.8666666666666667,8,0,19.616666666666667,20.0,23.0,11.616666666666667,7.666666666666667
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,10,validate,20,20,1.0,20,1.0,0,0,20.0,20.0,23.300000000000004,12.0,7.3
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,15,test,20,20,1.0,19,0.95,1,0,21.5,22.0,23.200000000000003,13.5,9.35
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,15,train,60,59,0.9833333333333333,52,0.8666666666666667,7,0,20.25,20.0,25.0,12.25,9.866666666666667
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,15,validate,20,20,1.0,19,0.95,1,0,19.85,19.5,24.0,11.85,9.5
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,5,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,3.2
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,5,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,3.0833333333333335
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,5,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,3.05
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,10,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,4.2
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,10,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,4.116666666666666
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,10,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,4.35
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,15,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,5.15
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,15,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,5.283333333333333
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,15,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,5.2
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,5,test,20,20,1.0,17,0.85,3,0,14.8,14.0,19.0,6.8,3.6
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,5,train,60,53,0.8833333333333333,50,0.8333333333333334,3,0,15.183333333333334,15.0,17.0,7.183333333333334,3.466666666666667
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,5,validate,20,18,0.9,15,0.75,3,0,15.1,15.0,17.1,7.1,3.6
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,10,test,20,20,1.0,15,0.75,5,0,15.0,14.5,18.1,7.0,5.1
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,10,train,60,52,0.8666666666666667,49,0.8166666666666667,3,0,15.066666666666666,15.0,18.0,7.066666666666666,5.133333333333334
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,10,validate,20,17,0.85,15,0.75,2,0,15.15,15.0,17.1,7.15,5.4
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,15,test,20,20,1.0,15,0.75,5,0,14.75,13.5,20.0,6.75,6.15
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,15,train,60,52,0.8666666666666667,51,0.85,1,0,15.283333333333333,15.0,18.1,7.283333333333333,6.266666666666667
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,15,validate,20,18,0.9,15,0.75,3,0,15.25,16.0,17.1,7.25,6.2
scale_meddx100,saved_sources_union,ALL,-1,ALL,900,848,0.9422222222222222,809,0.8988888888888888,39,0,10.828888888888889,12.0,17.0,4.162222222222222,5.4655555555555555
scale_meddx100,saved_sources_union,ddxplus,5,ALL,100,94,0.94,87,0.87,7,0,15.53,15.5,18.0,7.53,4.42
scale_meddx100,saved_sources_union,ddxplus,10,ALL,100,97,0.97,90,0.9,7,0,16.51,16.0,20.0,8.51,7.63
scale_meddx100,saved_sources_union,ddxplus,15,ALL,100,96,0.96,90,0.9,6,0,16.71,16.0,20.0,8.71,9.69
scale_meddx100,saved_sources_union,icraft_md,5,ALL,100,100,1.0,100,1.0,0,0,4.0,4.0,4.0,0.0,3.1
scale_meddx100,saved_sources_union,icraft_md,10,ALL,100,100,1.0,100,1.0,0,0,4.0,4.0,4.0,0.0,4.18
scale_meddx100,saved_sources_union,icraft_md,15,ALL,100,100,1.0,100,1.0,0,0,4.0,4.0,4.0,0.0,5.24
scale_meddx100,saved_sources_union,rarebench,5,ALL,100,89,0.89,82,0.82,7,0,12.18,12.0,14.0,4.18,3.52
scale_meddx100,saved_sources_union,rarebench,10,ALL,100,84,0.84,79,0.79,5,0,12.22,12.0,13.100000000000009,4.22,5.18
scale_meddx100,saved_sources_union,rarebench,15,ALL,100,88,0.88,81,0.81,7,0,12.31,12.0,14.0,4.31,6.23
scale_meddx100,saved_sources_union,ALL,-1,test,180,175,0.9722222222222222,161,0.8944444444444445,14,0,11.105555555555556,12.0,18.0,4.438888888888889,5.455555555555556
scale_meddx100,saved_sources_union,ALL,-1,train,540,506,0.937037037037037,487,0.9018518518518519,19,0,10.824074074074074,12.0,17.0,4.157407407407407,5.479629629629629
scale_meddx100,saved_sources_union,ALL,-1,validate,180,167,0.9277777777777778,161,0.8944444444444445,6,0,10.566666666666666,12.0,16.0,3.9,5.433333333333334
